21/09/2020|L03_02_20200921_42058|L03|Agence des Arcades|6744306                                 |Chèque BICIG        |BGFI BANK|169121
21/09/2020|L03_02_20200921_42058|L03|Agence des Arcades|7035732                                 |Chèque BICIG        |BGFI BANK|69383
21/09/2020|L03_02_20200921_42058|L03|Agence des Arcades|7096037                                 |Chèque BGFI         |BGFI BANK|39331
21/09/2020|L03_02_20200921_42058|L03|Agence des Arcades|7096038                                 |Chèque BGFI         |BGFI BANK|39331
21/09/2020|L03_02_20200921_42058|L03|Agence des Arcades|7305105                                 |Chèque BGFI         |BGFI BANK|139348
21/09/2020|L04_01_20200921_42045|L04|Agence Evolis|                                        |Espèces|BGFI BANK|4339864
21/09/2020|L04_02_20200921_42044|L04|Agence Evolis|0000906                                 |Chèque UGB          |BGFI BANK|1518662
21/09/2020|L04_02_20200921_42044|L04|Agence Evolis|0001757                                 |Chèque UGB          |BGFI BANK|1794236
21/09/2020|L04_02_20200921_42044|L04|Agence Evolis|0107185                                 |Chèque CITIGROUP    |BGFI BANK|746271
21/09/2020|L04_02_20200921_42044|L04|Agence Evolis|0107230                                 |Chèque CITIGROUP    |BGFI BANK|1237801
21/09/2020|L04_02_20200921_42044|L04|Agence Evolis|2766775                                 |Chèque ORABANK      |BGFI BANK|1924458
21/09/2020|L04_02_20200921_42044|L04|Agence Evolis|3144343                                 |Chèque ORABANK      |BGFI BANK|47561
21/09/2020|L04_02_20200921_42044|L04|Agence Evolis|3450458                                 |Chèque ORABANK      |BGFI BANK|2035143
21/09/2020|L04_02_20200921_42044|L04|Agence Evolis|3450461                                 |Chèque ORABANK      |BGFI BANK|10084
21/09/2020|L04_02_20200921_42044|L04|Agence Evolis|3450467                                 |Chèque ORABANK      |BGFI BANK|2388256
21/09/2020|L04_02_20200921_42044|L04|Agence Evolis|5151426                                 |Chèque BGFI         |BGFI BANK|2120872
21/09/2020|L04_02_20200921_42044|L04|Agence Evolis|6495875                                 |Chèque BGFI         |BGFI BANK|300000
21/09/2020|L04_02_20200921_42044|L04|Agence Evolis|6535050                                 |Chèque BGFI         |BGFI BANK|380000
21/09/2020|L04_02_20200921_42044|L04|Agence Evolis|6782875                                 |Chèque BGFI         |BGFI BANK|204252
21/09/2020|L04_02_20200921_42044|L04|Agence Evolis|7075036                                 |Chèque BICIG        |BGFI BANK|200000
21/09/2020|L04_02_20200921_42044|L04|Agence Evolis|7337052                                 |Chèque BGFI         |BGFI BANK|62818
21/09/2020|L05_01_20200921_42062|L05|Agence Principale|                                        |Espèces|UBA BANK|2904652
21/09/2020|L05_02_20200921_42061|L05|Agence Principale|0000148                                 |Chèque UGB          |UBA BANK|25213
21/09/2020|L05_02_20200921_42061|L05|Agence Principale|2655895                                 |Chèque ORABANK      |UBA BANK|45000
21/09/2020|L05_02_20200921_42061|L05|Agence Principale|2704097                                 |Chèque ECOBANK      |UBA BANK|63231
21/09/2020|L05_02_20200921_42061|L05|Agence Principale|5626748                                 |Chèque BICIG        |UBA BANK|47600
21/09/2020|L05_02_20200921_42061|L05|Agence Principale|5661086                                 |Chèque BGFI         |UBA BANK|14338417
21/09/2020|L05_02_20200921_42061|L05|Agence Principale|6297466                                 |Chèque BICIG        |UBA BANK|7236911
21/09/2020|L05_02_20200921_42061|L05|Agence Principale|6509167                                 |Chèque BGFI         |UBA BANK|113796
21/09/2020|L05_02_20200921_42061|L05|Agence Principale|6532662                                 |Chèque BGFI         |UBA BANK|90764
21/09/2020|L05_02_20200921_42061|L05|Agence Principale|6584247                                 |Chèque BICIG        |UBA BANK|124116
21/09/2020|L05_02_20200921_42061|L05|Agence Principale|6588045                                 |Chèque BICIG        |UBA BANK|39331
21/09/2020|L05_02_20200921_42061|L05|Agence Principale|6644485                                 |Chèque BICIG        |UBA BANK|151478
21/09/2020|L05_02_20200921_42061|L05|Agence Principale|6681131                                 |Chèque BGFI         |UBA BANK|6326020
21/09/2020|L05_02_20200921_42061|L05|Agence Principale|6805092                                 |Chèque BICIG        |UBA BANK|45381
21/09/2020|L05_02_20200921_42061|L05|Agence Principale|6880527                                 |Chèque BICIG        |UBA BANK|249799
21/09/2020|L05_02_20200921_42061|L05|Agence Principale|6890934                                 |Chèque BGFI         |UBA BANK|148232
21/09/2020|L05_02_20200921_42061|L05|Agence Principale|7060896                                 |Chèque BICIG        |UBA BANK|5523872
21/09/2020|L05_02_20200921_42061|L05|Agence Principale|7085297                                 |Chèque BICIG        |UBA BANK|75637
21/09/2020|L05_02_20200921_42061|L05|Agence Principale|7121938                                 |Chèque BICIG        |UBA BANK|44030
21/09/2020|L05_02_20200921_42061|L05|Agence Principale|7121939                                 |Chèque BICIG        |UBA BANK|268260
21/09/2020|L05_02_20200921_42061|L05|Agence Principale|7121941                                 |Chèque BICIG        |UBA BANK|118366
21/09/2020|L05_02_20200921_42061|L05|Agence Principale|7121942                                 |Chèque BICIG        |UBA BANK|260247
21/09/2020|L05_02_20200921_42061|L05|Agence Principale|7139431                                 |Chèque BGFI         |UBA BANK|38141
21/09/2020|L05_02_20200921_42061|L05|Agence Principale|7291699                                 |Chèque BGFI         |UBA BANK|944190
21/09/2020|L05_02_20200921_42061|L05|Agence Principale|7291700                                 |Chèque BGFI         |UBA BANK|237906
21/09/2020|L05_02_20200921_42061|L05|Agence Principale|7309695                                 |Chèque BGFI         |UBA BANK|2333105
21/09/2020|L05_02_20200921_42061|L05|Agence Principale|7357202                                 |Chèque BGFI         |UBA BANK|100847
21/09/2020|L06_01_20200921_42042|L06|Agence Nzeng Ayong|                                        |Espèces|UBA BANK|1724905
21/09/2020|L07_01_20200921_42040|L07|Agence Sainte Marie|                                        |Espèces|UBA BANK|75600
21/09/2020|L07_01_20200921_42041|L07|Agence Sainte Marie|                                        |Espèces|UBA BANK|930185
21/09/2020|L07_02_20200921_42037|L07|Agence Sainte Marie|3124480                                 |Chèque ECOBANK      |UBA BANK|315753
21/09/2020|L07_02_20200921_42037|L07|Agence Sainte Marie|3124481                                 |Chèque ECOBANK      |UBA BANK|300522
21/09/2020|L07_02_20200921_42037|L07|Agence Sainte Marie|3352801                                 |Chèque ORABANK      |UBA BANK|519768
21/09/2020|L07_02_20200921_42037|L07|Agence Sainte Marie|6076249                                 |Chèque BICIG        |UBA BANK|45380
21/09/2020|L07_02_20200921_42037|L07|Agence Sainte Marie|6727488                                 |Chèque BGFI         |UBA BANK|136143
21/09/2020|L07_02_20200921_42037|L07|Agence Sainte Marie|6951750                                 |Chèque BICIG        |UBA BANK|45381
